timestamp,gpu_label,gpu_name,gpu_uuid,mode,backend,sequence_length,batch_size,num_heads,head_dim,dtype,warmup,repetitions,baseline_memory_gib,peak_allocated_gib,peak_reserved_gib,median_latency_ms,mean_latency_ms,stdev_latency_ms,status,error
2026-09-10T16:01:36.896075,4090,NVIDIA GeForce RTX 4090,GPU-b60240a9-31a3-126f-751f-afc1dcc1d73f,naive,explicit_naive,512,4,8,64,BF16,2,5,0.0137939453125,0.0469970703125,0.05078125,0.11075200140476227,0.10319360047578811,0.012001053561291605,SUCCESS,
2026-09-10T16:01:36.944389,4090,NVIDIA GeForce RTX 4090,GPU-b60240a9-31a3-126f-751f-afc1dcc1d73f,naive,explicit_naive,1024,4,8,64,BF16,2,5,0.0196533203125,0.1485595703125,0.1640625,0.43827199935913086,0.44072959423065183,0.004835620806959802,SUCCESS,
2026-09-10T16:01:37.016334,4090,NVIDIA GeForce RTX 4090,GPU-b60240a9-31a3-126f-751f-afc1dcc1d73f,naive,explicit_naive,2048,4,8,64,BF16,2,5,0.0313720703125,0.5391845703125,0.55859375,1.879040002822876,1.8935487985610961,0.03695301536527378,SUCCESS,
2026-09-10T16:01:37.178348,4090,NVIDIA GeForce RTX 4090,GPU-b60240a9-31a3-126f-751f-afc1dcc1d73f,naive,explicit_naive,4096,4,8,64,BF16,2,5,0.0548095703125,2.0704345703125,2.08203125,7.35641622543335,7.370899295806884,0.10086229495907151,SUCCESS,
2026-09-10T16:01:37.626894,4090,NVIDIA GeForce RTX 4090,GPU-b60240a9-31a3-126f-751f-afc1dcc1d73f,naive,explicit_naive,8192,4,8,64,BF16,2,5,0.1016845703125,8.1329345703125,8.14453125,28.97817611694336,29.243193435668946,0.4103808547323821,SUCCESS,
2026-09-10T16:01:45.974549,4090,NVIDIA GeForce RTX 4090,GPU-b60240a9-31a3-126f-751f-afc1dcc1d73f,naive,explicit_naive,16384,4,8,64,BF16,2,5,0.1954345703125,32.2579345703125,32.26953125,892.2235107421875,892.5113891601562,1.0590519525768713,SUCCESS,
